field,angle,sublattice,ik,ikprime,qx,qy,qz,structure_factor
0.5,5,1,6,12,-0.3605065675233989,0.24976627656511496,3.383467945511503e-17,0.7626461791820234
0.5,5,1,6,13,-0.3244559107710589,0.22895242018468864,3.095487815833668e-17,0.5522344461633885
0.5,5,1,6,14,-0.3244559107710589,0.27058013294554106,3.599154464566827e-17,0.689300612332175
0.5,5,1,7,0,-0.03605065675233993,0.3954632712280984,4.820979968276272e-17,0.8476835543895224
0.5,5,1,7,1,-4.163336342344337e-17,0.37464941484767217,4.532999838598438e-17,1.0965260870460363
0.5,5,1,7,2,0.03605065675233983,0.3538355584672459,4.245019708920604e-17,1.1001499212651373
0.5,5,1,7,3,-5.551115123125783e-17,0.4162771276085246,5.036666487331597e-17,0.9319193570193482
0.5,5,1,7,4,0.03605065675233983,0.3954632712280983,4.748686357653763e-17,1.0362380433397378
0.5,5,1,7,5,-0.03605065675233987,-0.02081385638042621,-2.1568651905532634e-18,13.06135570140734
0.5,5,1,7,6,1.3877787807814457e-17,-0.04162771276085253,-5.0366664873316016e-18,12.865900909358668
0.5,5,1,7,7,0.0,0.0,0.0,19.49843750000381
0.5,5,1,7,8,0.03605065675233986,-0.02081385638042621,-2.879801296778338e-18,12.60325844484832
0.5,5,1,7,9,0.03605065675233986,0.02081385638042621,2.156865190553251e-18,13.061355701407342
0.5,5,1,7,10,-0.3605065675233989,0.1665108510434099,2.3761346480451823e-17,0.7020669773496742
0.5,5,1,7,11,-0.3244559107710589,0.14569699466298358,2.088154518367348e-17,0.8130476713229957
0.5,5,1,7,12,-0.3605065675233989,0.20813856380426243,2.879801296778343e-17,0.6102877777327803
0.5,5,1,7,13,-0.3244559107710589,0.1873247074238361,2.591821167100508e-17,0.5609644438983217
0.5,5,1,7,14,-0.3244559107710589,0.22895242018468853,3.095487815833667e-17,0.5522344461633883
0.5,5,1,8,0,-0.07210131350467978,0.4162771276085246,5.108960097954106e-17,0.7355250351503253
0.5,5,1,8,1,-0.0360506567523399,0.3954632712280984,4.8209799682762715e-17,0.8476835543895227
0.5,5,1,8,2,-2.7755575615628914e-17,0.3746494148476721,4.532999838598438e-17,1.096526087046036
0.5,5,1,8,3,-0.03605065675233991,0.4370909839889508,5.324646617009431e-17,0.7517120435531488
0.5,5,1,8,4,-2.7755575615628914e-17,0.41627712760852453,5.0366664873315966e-17,0.9319193570193482
0.5,5,1,8,5,-0.07210131350467973,0.0,7.229361062250747e-19,5.084955568459807
0.5,5,1,8,6,-0.036050656752339844,-0.02081385638042632,-2.1568651905532634e-18,13.06135570140734
0.5,5,1,8,7,-0.03605065675233986,0.02081385638042621,2.879801296778338e-18,12.60325844484832
0.5,5,1,8,8,0.0,0.0,0.0,19.49843750000381
0.5,5,1,8,9,0.0,0.04162771276085242,5.036666487331589e-18,12.8659009093587
0.5,5,1,8,10,-0.3965572242757387,0.1873247074238361,2.664114777723016e-17,0.6811493323117858
0.5,5,1,8,11,-0.3605065675233987,0.1665108510434098,2.3761346480451817e-17,0.7020669773496748
0.5,5,1,8,12,-0.3965572242757387,0.22895242018468864,3.167781426456177e-17,0.7833965867010377
0.5,5,1,8,13,-0.3605065675233987,0.20813856380426232,2.879801296778342e-17,0.6102877777327794
0.5,5,1,8,14,-0.3605065675233987,0.24976627656511474,3.383467945511501e-17,0.7626461791820219
0.5,5,1,9,0,-0.07210131350467978,0.37464941484767217,4.605293449220947e-17,0.7533643944757964
0.5,5,1,9,1,-0.0360506567523399,0.35383555846724596,4.3173133195431126e-17,0.9672631117733289
0.5,5,1,9,2,-2.7755575615628914e-17,0.3330217020868197,4.029333189865279e-17,1.1984374999316034
0.5,5,1,9,3,-0.03605065675233991,0.3954632712280984,4.820979968276272e-17,0.8476835543895225
0.5,5,1,9,4,-2.7755575615628914e-17,0.3746494148476721,4.532999838598438e-17,1.096526087046036
0.5,5,1,9,5,-0.07210131350467973,-0.04162771276085242,-4.3137303811065145e-18,3.3530675456619923
