field,angle,mode,ik,kx,ky,energy,vx_archived,surface_weight,inverse_tau,tau,sigma_term
0.1,8,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.0703357375317077,0.9342862850735897,2.403561316893394e-07
0.1,8,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,1.2516705646111759,0.7989322656242572,0.027431718410566276
0.1,8,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.2290761913951147,0.8136192101035721,0.00010406137791313861
0.1,8,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,1.2119989925762922,0.8250831940663124,0.03060839393383999
0.1,8,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,1.1382526800711126,0.8785395523404564,0.009692884260494613
0.1,8,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,1.0900277189603609,0.9174078627594655,3.2665873465873394e-05
0.1,9,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,1.3641267173778966,0.7330697267788909,1.9377806174931253e-05
0.1,9,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,1.3851054111769447,0.7219667123748257,0.0010505530477354196
0.1,9,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,1.4414433286219974,0.6937490917218286,5.951149831991757e-05
0.1,9,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,1.438485392472822,0.6951756376760659,0.005260318931431264
0.1,9,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,1.4659496060026425,0.6821516891885555,0.008863092316292447
0.1,9,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.161251208468198,0.8611401156853012,4.779837464687143e-06
0.1,9,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,1.0403114203120252,0.9612506221454972,0.007754517436352631
0.1,9,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,1.1186383956834578,0.893943926704775,0.0020787296594899384
0.1,9,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,1.0775792193708866,0.9280060175843229,0.013148017527563486
